time x y z
-5.010020040080160886e-01 2.123826300124455102e+01 1.225082676701847362e+02 -3.752229160597142510e+01
-4.969939879759519563e-01 2.119085732693684321e+01 1.217389006090562731e+02 -3.785621943443458548e+01
-4.929859719438878241e-01 2.114229926730344644e+01 1.209643653792750939e+02 -3.818721621261652643e+01
-4.889779559118236918e-01 2.109374120767004968e+01 1.201898301494939005e+02 -3.851821299079846739e+01
-4.849699398797595595e-01 2.104518314803665291e+01 1.194152949197127214e+02 -3.884920976898040124e+01
-4.809619238476954273e-01 2.099662508840325259e+01 1.186407596899315280e+02 -3.918020654716234219e+01
-4.769539078156312950e-01 2.094373522768848161e+01 1.178411949941315555e+02 -3.950322016178736817e+01
-4.729458917835671627e-01 2.088947742979011934e+01 1.170337262564308958e+02 -3.982371277739441950e+01
-4.689378757515030305e-01 2.083521963189175707e+01 1.162262575187302502e+02 -4.014420539300147084e+01
-4.649298597194388982e-01 2.078096183399339481e+01 1.154187887810296047e+02 -4.046469800860852217e+01
-4.609218436873749880e-01 2.072670403609503609e+01 1.146113200433290018e+02 -4.078519062421555219e+01
-4.569138276553108557e-01 2.066721798807176569e+01 1.137690516628828021e+02 -4.109853446432343560e+01
-4.529058116232467235e-01 2.060617025494624954e+01 1.129163885839541592e+02 -4.140974295590558540e+01
-4.488977955911825912e-01 2.054512252182073340e+01 1.120637255050255305e+02 -4.172095144748773521e+01
-4.448897795591184590e-01 2.048407478869522080e+01 1.112110624260968876e+02 -4.203215993906988501e+01
