time x y z
-8.817635270541082093e-01 3.853177892316108188e+00 1.110249484060338432e+01 -2.342214907677131919e+00
-8.777555110220440771e-01 3.861084600133734224e+00 1.114557431517337704e+01 -2.343941297612463170e+00
-8.737474949899799448e-01 3.869176178736235983e+00 1.118988735956343383e+01 -2.345904146829751902e+00
-8.697394789579160346e-01 3.877267757338737297e+00 1.123420040395348884e+01 -2.347866996047040633e+00
-8.657314629258519023e-01 3.885359335941239056e+00 1.127851344834354563e+01 -2.349829845264329808e+00
-8.617234468937877701e-01 3.893450914543740815e+00 1.132282649273360242e+01 -2.351792694481618540e+00
-8.577154308617236378e-01 3.901741546019282136e+00 1.136838717200763149e+01 -2.354039264912617835e+00
-8.537074148296595055e-01 3.910182340188519845e+00 1.141488904952746530e+01 -2.356499870645187400e+00
-8.496993987975953733e-01 3.918623134357757554e+00 1.146139092704729734e+01 -2.358960476377757409e+00
-8.456913827655312410e-01 3.927063928526995706e+00 1.150789280456713115e+01 -2.361421082110327418e+00
-8.416833667334671087e-01 3.935504722696233415e+00 1.155439468208696496e+01 -2.363881687842897428e+00
-8.376753507014029765e-01 3.944081267915271471e+00 1.160166968401785326e+01 -2.366587627674723748e+00
-8.336673346693388442e-01 3.952756115618647481e+00 1.164950453466019731e+01 -2.369471223233598156e+00
-8.296593186372747120e-01 3.961430963322023935e+00 1.169733938530253958e+01 -2.372354818792472564e+00
-8.256513026052105797e-01 3.970105811025400389e+00 1.174517423594488363e+01 -2.375238414351346528e+00
-8.216432865731464474e-01 3.978780658728776398e+00 1.179300908658722769e+01 -2.378122009910220935e+00
-8.176352705410823152e-01 3.987525652418062894e+00 1.184112543396756578e+01 -2.381211057120119268e+00
-8.136272545090181829e-01 3.996319391622982220e+00 1.188943739772515507e+01 -2.384442875816321639e+00
-8.096192384769540507e-01 4.005113130827901102e+00 1.193774936148274435e+01 -2.387674694512524010e+00
-8.056112224448899184e-01 4.013906870032820429e+00 1.198606132524033541e+01 -2.390906513208726825e+00
-8.016032064128257861e-01 4.022700609237739755e+00 1.203437328899792469e+01 -2.394138331904929196e+00
-7.975951903807616539e-01 4.031496586124026393e+00 1.208245800462030317e+01 -2.397534224470142750e+00
-7.935871743486975216e-01 4.040294054797891832e+00 1.213039122148587268e+01 -2.401039499614697093e+00
-7.895791583166333893e-01 4.049091523471757270e+00 1.217832443835144396e+01 -2.404544774759251879e+00
-7.855711422845692571e-01 4.057888992145622709e+00 1.222625765521701524e+01 -2.408050049903806222e+00
-7.815631262525051248e-01 4.066686460819488147e+00 1.227419087208258475e+01 -2.411555325048360565e+00
-7.775551102204409926e-01 4.075445735868469477e+00 1.232152182181969557e+01 -2.415191575292838344e+00
-7.735470941883768603e-01 4.084180592042525149e+00 1.236846771552385604e+01 -2.418911563715954838e+00
-7.695390781563127280e-01 4.092915448216580820e+00 1.241541360922801651e+01 -2.422631552139071776e+00
-7.655310621242485958e-01 4.101650304390636492e+00 1.246235950293217698e+01 -2.426351540562188713e+00
-7.615230460921844635e-01 4.110385160564692164e+00 1.250930539663633745e+01 -2.430071528985305651e+00
-7.575150300601203313e-01 4.119161138726563642e+00 1.255587509636332832e+01 -2.433927957203446013e+00
-7.535070140280561990e-01 4.127962320687418973e+00 1.260221422558818105e+01 -2.437868009812084846e+00
-7.494989979959920667e-01 4.136763502648274304e+00 1.264855335481303555e+01 -2.441808062420724124e+00
-7.454909819639279345e-01 4.145564684609129635e+00 1.269489248403788828e+01 -2.445748115029362957e+00
-7.414829659318638022e-01 4.154365866569984966e+00 1.274123161326274278e+01 -2.449688167638001790e+00
-7.374749498997996700e-01 4.163320821537308092e+00 1.278758402159021834e+01 -2.453780326571992187e+00
-7.334669338677355377e-01 4.172366087635413834e+00 1.283394422875574037e+01 -2.457961817792299719e+00
-7.294589178356714054e-01 4.181411353733518688e+00 1.288030443592126240e+01 -2.462143309012606807e+00
-7.254509018036072732e-01 4.190456619831623541e+00 1.292666464308678620e+01 -2.466324800232914338e+00
-7.214428857715431409e-01 4.199501885929729283e+00 1.297302485025230823e+01 -2.470506291453221870e+00
-7.174348697394790086e-01 4.208817131219962704e+00 1.301980036644864391e+01 -2.474855983017731020e+00
-7.134268537074148764e-01 4.218284239805766944e+00 1.306680949397481228e+01 -2.479300287275853609e+00
-7.094188376753507441e-01 4.227751348391572073e+00 1.311381862150098065e+01 -2.483744591533976198e+00
-7.054108216432866119e-01 4.237218456977377201e+00 1.316082774902714903e+01 -2.488188895792098787e+00
-7.014028056112224796e-01 4.246685565563182330e+00 1.320783687655331562e+01 -2.492633200050221376e+00
-6.973947895791583473e-01 4.256542414693784693e+00 1.325567589988688866e+01 -2.497262226159918885e+00
-6.933867735470942151e-01 4.266609124117739960e+00 1.330396179019368041e+01 -2.501990717882003334e+00
-6.893787575150300828e-01 4.276675833541695226e+00 1.335224768050047039e+01 -2.506719209604087784e+00
-6.853707414829659506e-01 4.286742542965650493e+00 1.340053357080726215e+01 -2.511447701326171789e+00
-6.813627254509018183e-01 4.296809252389605760e+00 1.344881946111405213e+01 -2.516176193048256238e+00
-6.773547094188376860e-01 4.307336949665875991e+00 1.349825080967828583e+01 -2.521109868281999233e+00
-6.733466933867735538e-01 4.318102125532732316e+00 1.354827224279938491e+01 -2.526149244112657843e+00
-6.693386773547094215e-01 4.328867301399589529e+00 1.359829367592048399e+01 -2.531188619943316453e+00
-6.653306613226455113e-01 4.339632477266445854e+00 1.364831510904158129e+01 -2.536227995773974619e+00
-6.613226452905813790e-01 4.350397653133302178e+00 1.369833654216268037e+01 -2.541267371604633230e+00
-6.573146292585172468e-01 4.361485608913616474e+00 1.374937508439668399e+01 -2.546547190085416634e+00
-6.533066132264531145e-01 4.372732545845335217e+00 1.380091459082062677e+01 -2.551945435543127694e+00
-6.492985971943889822e-01 4.383979482777053960e+00 1.385245409724456955e+01 -2.557343681000838753e+00
-6.452905811623248500e-01 4.395226419708772703e+00 1.390399360366851234e+01 -2.562741926458549813e+00
-6.412825651302607177e-01 4.406473356640491446e+00 1.395553311009245512e+01 -2.568140171916260872e+00
-6.372745490981965855e-01 4.417846884372173655e+00 1.400784206467185911e+01 -2.573818697981489212e+00
-6.332665330661324532e-01 4.429279984245016344e+00 1.406051311250089064e+01 -2.579629120803196951e+00
-6.292585170340683209e-01 4.440713084117858145e+00 1.411318416032992218e+01 -2.585439543624904246e+00
-6.252505010020041887e-01 4.452146183990699946e+00 1.416585520815895549e+01 -2.591249966446611985e+00
-6.212424849699400564e-01 4.463579283863542635e+00 1.421852625598798703e+01 -2.597060389268319280e+00
-6.172344689378759242e-01 4.474936873460380049e+00 1.427171136037707910e+01 -2.603191996809675945e+00
-6.132264529058117919e-01 4.486260538150607324e+00 1.432512741771344444e+01 -2.609467904732323706e+00
-6.092184368737476596e-01 4.497584202840833711e+00 1.437854347504980979e+01 -2.615743812654971467e+00
-6.052104208416835274e-01 4.508907867531060987e+00 1.443195953238617513e+01 -2.622019720577619672e+00
-6.012024048096193951e-01 4.520231532221287374e+00 1.448537558972254047e+01 -2.628295628500267433e+00
-5.971943887775552628e-01 4.531271673597067284e+00 1.453904258138561190e+01 -2.634934691409434926e+00
-5.931863727454911306e-01 4.542190304980941562e+00 1.459281711633155609e+01 -2.641729392169967383e+00
-5.891783567134269983e-01 4.553108936364815840e+00 1.464659165127750029e+01 -2.648524092930499840e+00
-5.851703406813628661e-01 4.564027567748689229e+00 1.470036618622344449e+01 -2.655318793691032297e+00
-5.811623246492987338e-01 4.574946199132563507e+00 1.475414072116938868e+01 -2.662113494451564755e+00
-5.771543086172346015e-01 4.585455104012341465e+00 1.480805491897406334e+01 -2.669334587101746870e+00
-5.731462925851704693e-01 4.595796655812980802e+00 1.486202616217173933e+01 -2.676729839819532053e+00
-5.691382765531063370e-01 4.606138207613620139e+00 1.491599740536941532e+01 -2.684125092537316792e+00
-5.651302605210422048e-01 4.616479759414259476e+00 1.496996864856709308e+01 -2.691520345255101976e+00
-5.611222444889780725e-01 4.626821311214898813e+00 1.502393989176476907e+01 -2.698915597972887159e+00
-5.571142284569139402e-01 4.636979321715202218e+00 1.507858360708096868e+01 -2.706884054647218374e+00
-5.531062124248498080e-01 4.647065955043152563e+00 1.513348883933215028e+01 -2.715075423971317736e+00
-5.490981963927856757e-01 4.657152588371102908e+00 1.518839407158333010e+01 -2.723266793295417099e+00
-5.450901803607215435e-01 4.667239221699053253e+00 1.524329930383451170e+01 -2.731458162619516461e+00
-5.410821643286574112e-01 4.677325855027003598e+00 1.529820453608569153e+01 -2.739649531943616267e+00
-5.370741482965932789e-01 4.687551768328794388e+00 1.535449387198535831e+01 -2.748585598093308935e+00
-5.330661322645291467e-01 4.697829196141457331e+00 1.541129513663172368e+01 -2.757797100055207729e+00
-5.290581162324650144e-01 4.708106623954120273e+00 1.546809640127808905e+01 -2.767008602017106522e+00
-5.250501002004008821e-01 4.718384051766784104e+00 1.552489766592445619e+01 -2.776220103979005316e+00
-5.210420841683367499e-01 4.728661479579447047e+00 1.558169893057082156e+01 -2.785431605940904110e+00
-5.170340681362726176e-01 4.739409922899275429e+00 1.564061517126246947e+01 -2.795563777918073978e+00
-5.130260521042084854e-01 4.750323858154054335e+00 1.570027451164570209e+01 -2.806019428549257899e+00
-5.090180360721443531e-01 4.761237793408833241e+00 1.575993385202893471e+01 -2.816475079180442265e+00
-5.050100200400802208e-01 4.772151728663612147e+00 1.581959319241216733e+01 -2.826930729811626186e+00
-5.010020040080160886e-01 4.783065663918391053e+00 1.587925253279539994e+01 -2.837386380442810108e+00
-4.969939879759519563e-01 4.794791264472808123e+00 1.594177696248754117e+01 -2.848943154599572036e+00
-4.929859719438878241e-01 4.806787420127103694e+00 1.600525642194931919e+01 -2.860866969931525894e+00
-4.889779559118236918e-01 4.818783575781399264e+00 1.606873588141109366e+01 -2.872790785263479751e+00
-4.849699398797595595e-01 4.830779731435694835e+00 1.613221534087287168e+01 -2.884714600595433609e+00
-4.809619238476954273e-01 4.842775887089991294e+00 1.619569480033464970e+01 -2.896638415927387467e+00
-4.769539078156312950e-01 4.855830906713810791e+00 1.626255313242782208e+01 -2.909809888653679621e+00
-4.729458917835671627e-01 4.869220304433269142e+00 1.633047847693091370e+01 -2.923375358451868244e+00
-4.689378757515030305e-01 4.882609702152727493e+00 1.639840382143400532e+01 -2.936940828250056423e+00
-4.649298597194388982e-01 4.895999099872185845e+00 1.646632916593709339e+01 -2.950506298048245046e+00
-4.609218436873749880e-01 4.909388497591643308e+00 1.653425451044018146e+01 -2.964071767846432781e+00
-4.569138276553108557e-01 4.923675329205210005e+00 1.660504929188935819e+01 -2.978879277803683223e+00
-4.529058116232467235e-01 4.938230225488444702e+00 1.667670117788087580e+01 -2.994057786769484419e+00
-4.488977955911825912e-01 4.952785121771679400e+00 1.674835306387239342e+01 -3.009236295735286060e+00
-4.448897795591184590e-01 4.967340018054914985e+00 1.682000494986391104e+01 -3.024414804701087256e+00
-4.408817635270543267e-01 4.981894914338149682e+00 1.689165683585542865e+01 -3.039593313666888896e+00
-4.368737474949901944e-01 4.997076200362479348e+00 1.696539203988111666e+01 -3.055968262763007370e+00
-4.328657314629260622e-01 5.012434160416349371e+00 1.703971484642926626e+01 -3.072680669331778969e+00
-4.288577154308619299e-01 5.027792120470218507e+00 1.711403765297741231e+01 -3.089393075900551011e+00
-4.248496993987977977e-01 5.043150080524087642e+00 1.718836045952556191e+01 -3.106105482469323054e+00
-4.208416833667336654e-01 5.058508040577956777e+00 1.726268326607371151e+01 -3.122817889038094652e+00
-4.168336673346695331e-01 5.074214097524044398e+00 1.733828215932547323e+01 -3.140679552877145397e+00
-4.128256513026054009e-01 5.090012686555405175e+00 1.741422026549845370e+01 -3.158846715484245227e+00
-4.088176352705412686e-01 5.105811275586765952e+00 1.749015837167143061e+01 -3.177013878091345056e+00
-4.048096192384771363e-01 5.121609864618125840e+00 1.756609647784441108e+01 -3.195181040698444885e+00
-4.008016032064130041e-01 5.137408453649486617e+00 1.764203458401739155e+01 -3.213348203305544715e+00
-3.967935871743488718e-01 5.153269598028326293e+00 1.771842043314479653e+01 -3.232615857491592859e+00
-3.927855711422847396e-01 5.169146381244035915e+00 1.779491821801081031e+01 -3.252158634572377860e+00
-3.887775551102206073e-01 5.185023164459744649e+00 1.787141600287682763e+01 -3.271701411653163305e+00
-3.847695390781564750e-01 5.200899947675454271e+00 1.794791378774284141e+01 -3.291244188733948306e+00
-3.807615230460923428e-01 5.216776730891163893e+00 1.802441157260885518e+01 -3.310786965814733751e+00
-3.767535070140282105e-01 5.232504618601838686e+00 1.810073070954425489e+01 -3.331438365422263015e+00
-3.727454909819640783e-01 5.248197580206396040e+00 1.817700794140951004e+01 -3.352349812289152187e+00
-3.687374749498999460e-01 5.263890541810952506e+00 1.825328517327476519e+01 -3.373261259156041802e+00
-3.647294589178358137e-01 5.279583503415508972e+00 1.832956240514001678e+01 -3.394172706022930974e+00
-3.607214428857716815e-01 5.295276465020065437e+00 1.840583963700527192e+01 -3.415084152889820146e+00
-3.567134268537075492e-01 5.310933214263429569e+00 1.848219950212165585e+01 -3.437349020094259799e+00
-3.527054108216434170e-01 5.326582014451898495e+00 1.855857750624437941e+01 -3.459910979567917710e+00
-3.486973947895792847e-01 5.342230814640366532e+00 1.863495551036710651e+01 -3.482472939041575177e+00
-3.446893787575151524e-01 5.357879614828835457e+00 1.871133351448983362e+01 -3.505034898515233088e+00
-3.406813627254510202e-01 5.373528415017304383e+00 1.878771151861255717e+01 -3.527596857988890999e+00
-3.366733466933868879e-01 5.389339826960364732e+00 1.886466843674085681e+01 -3.551822595875278044e+00
-3.326653306613227556e-01 5.405184544925451640e+00 1.894174392761728143e+01 -3.576389107653429100e+00
-3.286573146292586234e-01 5.421029262890537659e+00 1.901881941849370961e+01 -3.600955619431580157e+00
-3.246492985971944911e-01 5.436873980855623678e+00 1.909589490937013778e+01 -3.625522131209731658e+00
-3.206412825651303589e-01 5.452718698820709697e+00 1.917297040024656241e+01 -3.650088642987882714e+00
-3.166332665330662266e-01 5.468929654240027638e+00 1.925113302017293648e+01 -3.676636372047897616e+00
-3.126252505010020943e-01 5.485210369174438050e+00 1.932950271229929839e+01 -3.703561475828268001e+00
-3.086172344689379621e-01 5.501491084108847573e+00 1.940787240442566031e+01 -3.730486579608638387e+00
-3.046092184368738298e-01 5.517771799043257985e+00 1.948624209655202222e+01 -3.757411683389008328e+00
-3.006012024048096976e-01 5.534052513977667509e+00 1.956461178867838413e+01 -3.784336787169378713e+00
-2.965931863727455653e-01 5.550907893649802638e+00 1.964458875918898784e+01 -3.813567627894701495e+00
-2.925851703406814330e-01 5.567864684746242965e+00 1.972484936706151615e+01 -3.843205363375016503e+00
-2.885771543086173008e-01 5.584821475842682403e+00 1.980510997493404446e+01 -3.872843098855331068e+00
-2.845691382765531685e-01 5.601778266939121842e+00 1.988537058280657277e+01 -3.902480834335645632e+00
-2.805611222444890362e-01 5.618735058035562169e+00 1.996563119067910463e+01 -3.932118569815960196e+00
-2.765531062124249040e-01 5.636451955719217644e+00 2.004791978375946826e+01 -3.964390197574413577e+00
-2.725450901803607717e-01 5.654292591684512814e+00 2.013053851396669103e+01 -3.997090598494424718e+00
-2.685370741482966395e-01 5.672133227649807985e+00 2.021315724417391380e+01 -4.029790999414435859e+00
-2.645290581162325072e-01 5.689973863615104044e+00 2.029577597438114012e+01 -4.062491400334447000e+00
-2.605210420841683749e-01 5.707814499580399215e+00 2.037839470458836288e+01 -4.095191801254457253e+00
-2.565130260521042427e-01 5.726492398865672406e+00 2.046302078343996911e+01 -4.130847309726839001e+00
-2.525050100200403325e-01 5.745295406463124976e+00 2.054794681093958175e+01 -4.166944385994399980e+00
-2.484969939879762002e-01 5.764098414060578435e+00 2.063287283843920150e+01 -4.203041462261962735e+00
-2.444889779559120679e-01 5.782901421658031893e+00 2.071779886593881770e+01 -4.239138538529525491e+00
-2.404809619238479357e-01 5.801704429255485351e+00 2.080272489343843745e+01 -4.275235614797088246e+00
-2.364729458917838034e-01 5.821394994213370033e+00 2.088952264955935689e+01 -4.314612168846393203e+00
-2.324649298597196712e-01 5.841206589720405518e+00 2.097657564140136444e+01 -4.354435924411390602e+00
-2.284569138276555389e-01 5.861018185227440114e+00 2.106362863324337198e+01 -4.394259679976387112e+00
-2.244488977955914066e-01 5.880829780734474710e+00 2.115068162508537952e+01 -4.434083435541384510e+00
-2.204408817635272744e-01 5.900641376241510194e+00 2.123773461692738707e+01 -4.473907191106381909e+00
-2.164328657314631421e-01 5.921391747474978651e+00 2.132652011070862130e+01 -4.517341394761491102e+00
-2.124248496993990099e-01 5.942258147169018123e+00 2.141551973394301456e+01 -4.561221833573804396e+00
-2.084168336673348776e-01 5.963124546863056707e+00 2.150451935717740781e+01 -4.605102272386118578e+00
-2.044088176352707453e-01 5.983990946557096180e+00 2.159351898041180107e+01 -4.648982711198431872e+00
-2.004008016032066131e-01 6.004857346251135652e+00 2.168251860364619432e+01 -4.692863150010746054e+00
-1.963927855711424808e-01 6.026714664363158391e+00 2.177310789547872716e+01 -4.740691607300538735e+00
-1.923847695390783485e-01 6.048682084521622926e+00 2.186387381715549694e+01 -4.788958733310050064e+00
-1.883767535070142163e-01 6.070649504680088349e+00 2.195463973883226672e+01 -4.837225859319562282e+00
-1.843687374749500840e-01 6.092616924838552883e+00 2.204540566050904005e+01 -4.885492985329074500e+00
-1.803607214428859518e-01 6.114584344997018306e+00 2.213617158218580983e+01 -4.933760111338586718e+00
-1.763527054108218195e-01 6.137632876387219660e+00 2.222833474347172711e+01 -4.986589094087205964e+00
-1.723446893787576872e-01 6.160788330866274976e+00 2.232063609329041753e+01 -5.039869249480352309e+00
-1.683366733466935550e-01 6.183943785345329403e+00 2.241293744310910796e+01 -5.093149404873498654e+00
-1.643286573146294227e-01 6.207099239824383830e+00 2.250523879292779839e+01 -5.146429560266644998e+00
-1.603206412825652905e-01 6.230254694303439145e+00 2.259754014274648881e+01 -5.199709715659790454e+00
-1.563126252505011582e-01 6.254733328194869380e+00 2.269085570832964294e+01 -5.259268617607914642e+00
-1.523046092184370259e-01 6.279327021165637568e+00 2.278425946658796875e+01 -5.319373497517340788e+00
-1.482965931863728937e-01 6.303920714136405756e+00 2.287766322484629811e+01 -5.379478377426766933e+00
-1.442885771543087614e-01 6.328514407107173945e+00 2.297106698310462392e+01 -5.439583257336193078e+00
-1.402805611222446291e-01 6.353108100077942133e+00 2.306447074136294972e+01 -5.499688137245619224e+00
-1.362725450901804969e-01 6.379309986473376881e+00 2.315845003141109615e+01 -5.568100481988541794e+00
-1.322645290581163646e-01 6.405632919685722904e+00 2.325247264105632183e+01 -5.637138119783448253e+00
-1.282565130260522324e-01 6.431955852898068926e+00 2.334649525070155107e+01 -5.706175757578354713e+00
-1.242484969939881001e-01 6.458278786110414948e+00 2.344051786034677676e+01 -5.775213395373261172e+00
-1.202404809619239678e-01 6.484601719322760971e+00 2.353454046999200600e+01 -5.844251033168167631e+00
-1.162324649298598356e-01 6.512823680007061355e+00 2.362869025631134434e+01 -5.923667014742471260e+00
-1.122244488977957033e-01 6.541166855210847508e+00 2.372284816029073440e+01 -6.003745443792056768e+00
-1.082164328657315711e-01 6.569510030414634549e+00 2.381700606427012445e+01 -6.083823872841642277e+00
-1.042084168336674388e-01 6.597853205618421590e+00 2.391116396824951096e+01 -6.163902301891226898e+00
-1.002004008016033065e-01 6.626196380822208631e+00 2.400532187222890101e+01 -6.243980730940812407e+00
-9.619238476953917427e-02 6.656735237580234887e+00 2.409914892662564156e+01 -6.336550543383082434e+00
-9.218436873747504201e-02 6.687389656525327020e+00 2.419295856788645693e+01 -6.429777797056546618e+00
-8.817635270541090975e-02 6.718044075470419152e+00 2.428676820914727230e+01 -6.523005050730009913e+00
-8.416833667334677749e-02 6.748698494415511284e+00 2.438057785040808412e+01 -6.616232304403474096e+00
-8.016032064128264523e-02 6.779352913360603416e+00 2.447438749166889949e+01 -6.709459558076938279e+00
-7.615230460921851297e-02 6.812319698148573188e+00 2.456715308257606267e+01 -6.816466617585238197e+00
-7.214428857715438070e-02 6.845382831513329158e+00 2.465987517138515273e+01 -6.924047835669989936e+00
-6.813627254509024844e-02 6.878445964878085128e+00 2.475259726019424633e+01 -7.031629053754740788e+00
-6.412825651302611618e-02 6.911509098242841098e+00 2.484531934900333994e+01 -7.139210271839492528e+00
-6.012024048096198392e-02 6.944572231607597068e+00 2.493804143781243354e+01 -7.246791489924244267e+00
-5.611222444889785166e-02 6.979315463959986587e+00 2.502799924690219058e+01 -7.365961811984380603e+00
-5.210420841683371940e-02 7.014110658136735843e+00 2.511787156280475131e+01 -7.485490559940663147e+00
-4.809619238476980918e-02 7.048905852313482434e+00 2.520774387870730848e+01 -7.605019307896938585e+00
-4.408817635270567692e-02 7.083701046490231690e+00 2.529761619460986921e+01 -7.724548055853222017e+00
-4.008016032064154466e-02 7.118496240666980945e+00 2.538748851051242994e+01 -7.844076803809503673e+00
-3.607214428857741240e-02 7.154136073453892131e+00 2.547259045489408535e+01 -7.972070989480772418e+00
-3.206412825651328014e-02 7.189793143763459682e+00 2.555759504475490118e+01 -8.100237939187040936e+00
-2.805611222444914787e-02 7.225450214073027233e+00 2.564259963461572056e+01 -8.228404888893310343e+00
-2.404809619238501561e-02 7.261107284382594784e+00 2.572760422447653639e+01 -8.356571838599577973e+00
-2.004008016032088335e-02 7.296764354692163224e+00 2.581260881433735577e+01 -8.484738788305847379e+00
-1.603206412825675109e-02 7.332413199540836146e+00 2.589079658181298171e+01 -8.618181322904270303e+00
-1.202404809619261883e-02 7.368061961304046115e+00 2.596891549249683706e+01 -8.751677146238979077e+00
-8.016032064128486567e-03 7.403710723067256971e+00 2.604703440318069241e+01 -8.885172969573687851e+00
-4.008016032064354306e-03 7.439359484830466940e+00 2.612515331386454775e+01 -9.018668792908394849e+00
0.000000000000000000e+00 7.475008246593678685e+00 2.620327222454840665e+01 -9.152164616243110729e+00
